key,a_1,a_2,a_3,a_4
.#.##....#m#@#.p#E..#####2,-272.2914216414743,-275.15753174864074,-270.2715218654421,-269.9983037324931
.#.##....#m#@#.p#E..#####1,-329.44741073708497,-348.7547656708228,-339.37496581727635,-340.6704447767121
.#.##....#m#@#.p#E..#####0,-209.2205682307013,-240.55867121689326,-253.44523461621884,-241.8045022099185
##.#.#..#.#.@..#.##.#.#.#3,0.0,-13.5,0.0,0.0
..##...####.@.r#.##.mp#pm1,357.8429999166089,427.13868805553744,363.94439898902294,318.8524115375658
..##...####.@.r#.##.mp#pm0,360.51940398420936,424.50434006206206,363.45776118335766,319.42567647882345
##.#.#..#.#.@..#.##.#.#.#2,-21.660395195155804,44.35702638745535,1.5114515678134335,-22.38393635155741
##.#.#..#.#.@..#.##.#.#.#1,-147.50118447424398,-46.42094611595526,-139.72111575887277,-108.25833304474214
.##...####..@r..##..p#pm.2,417.91926047570854,489.903579273128,416.4986882643763,369.75415527687153
##.#.#..#.#.@..#.##.#.#.#0,-154.63665174303733,-75.09754461061314,-168.7816639378389,-153.8197401674724
.##...####..@r..##..p#pm.1,413.91720314324937,487.80070220215805,419.3664268286184,371.98867853894035
.##...####..@r..##..p#pm.0,416.5993720671722,486.4975708995394,416.2456929669104,368.2999158979231
r####..##..#@##E..#######1,-330.4159412747023,-334.99699544099656,-301.4243080144964,-335.033777416709
.##.m.#.##..@.#.#.#.p#E..0,-338.3930861124587,-336.79551757238954,-337.0251200121213,-336.7183171369893
r####..##..#@##E..#######2,-341.0825933755558,-340.3881538427381,-332.24406872784544,-341.1858282234874
#...X##.##..@###.########1,385.32620206191746,370.6416254002062,379.6042490012445,367.43892873873733
.##.m.#.##..@.#.#.#.p#E..2,-237.37869858406106,-237.43320622040216,-236.57351068896003,-200.60644567512878
r####..##..#@##E..#######3,-327.5138891226768,-327.6787988199155,-299.02305195625195,-327.3920583019092
#...X##.##..@###.########0,21.434158568606136,95.73341117997253,99.53344837222133,176.45663323331556
.##.m.#.##..@.#.#.#.p#E..1,-271.2802148506314,-266.40205245023776,-258.2775692153349,-234.5924636781391
r####..##..#@##E..#######0,-333.0229265136443,-332.82718459793216,-303.06247496396384,-333.48222096545425
#...X##.##..@###.########2,486.54032211681965,54.7650658571381,397.4803622867447,192.69539972526337
...m.#..#.pm@X.#.##r..###0,577.345924559297,718.9332559491343,631.7089958517324,-363.5330801788915
#.#r.#..#..#@.....##...##1,-149.47836219740287,-172.50839750222121,-149.0042134368763,-156.3345941513153
####r....m##@.##p..X##.##1,282.4138455466012,567.3919879411278,92.47337388892345,394.32553018954826
...m.#..#.pm@X.#.##r..###1,569.4303978134947,718.597949641586,625.5885808630103,142.638422952298
#.#r.#..#..#@.....##...##2,40.15398514089749,107.1738189581367,194.5878229062535,33.325491740124924
##..####.###@.###...##.##2,-60.848321754071364,-22.20453712915116,-19.88206975097512,-61.162944561210494
#.#r.#..#..#@.....##...##3,0.0,-24.3375,-9.5,0.0
##..####.###@.###...##.##1,-176.35760079609923,-142.67161433223873,-86.42992456279683,-170.12936869877203
##..####.###@.###...##.##0,-198.81152922229617,-184.9018721817015,-171.88450179895904,-192.78103220212148
##..#####r..@.m##..##p..X1,254.46171175668624,332.7634934970961,360.77456553877516,114.91317817376506
####r....m##@.##p..X##.##0,454.59374863145797,569.3870538513313,575.5148714362904,504.1488861806227
...m.#..#.pm@X.#.##r..###2,575.0549200533604,726.5399336748171,633.1868737472211,535.7527721821257
##..#####r..@.m##..##p..X0,444.35223742194967,494.3010309925834,514.5944645735533,301.46052102067443
###r#...m.#.@#.p..X.#.##r0,494.97090259605864,568.8577191648322,640.428141439317,513.4072456215492
###r#...m.#.@#.p..X.#.##r1,404.8481132352331,535.3961593043189,637.560129116765,420.1214810387004
####.r###..#@.#..#..#.#..1,-179.4552704966261,-133.95432467630621,-190.89887291937822,-181.73787271135137
####.r###..#@.#..#..#.#..0,-199.8233135051711,-161.46456088269207,-205.0606928195531,-199.87969749670484
####.r###..#@.#..#..#.#..3,-18.0,-33.51875,-35.1,-39.6
####.r###..#@.#..#..#.#..2,34.96482797441769,63.72242474587864,34.95500906484659,35.11374746499136
####r.....##@.##...X##.##0,0.0,-2.5,0.0,0.0
####r.....##@.##...X##.##1,-6.75,0.0,-3.75,-12.0
..##...####.@..#.##.mp#pm1,284.11918009277974,388.38066205004293,293.6965031279253,318.36166340829095
r#r##....#.#@#..#E..#####3,-152.23708245438442,-131.6965546875,-206.17723233067002,-130.0551328125
..##...####.@..#.##.mp#pm0,318.6360576198148,393.4203405552127,307.34029501234545,299.8422770931636
r#r##....#.#@#..#E..#####2,-186.14261628684898,-221.0754303351187,-233.88553658980942,-220.45122610375142
r#r##....#.#@#..#E..#####1,-232.33731340598786,-256.5758810967002,-254.6450178141102,-256.38604324945277
#######r####@#.##..####.#0,-173.88985787660383,-195.15447841674882,-191.42708277876807,-195.0992858123347
##r#r##...##@#.##.#E#####2,-140.9984509894523,-189.41373300000245,-197.901291292626,-180.56519640612294
..##...####.@..#.##.mp#pm2,-18.33138001298227,-9.625,-20.625,144.3276247767438
##r#r##...##@#.##.#E#####1,-238.25951354726436,-233.31267661798884,-252.76482726305017,-240.00672753232124
##r#r##...##@#.##.#E#####3,-99.38397532567515,-137.01189451794974,-156.35817021736784,-137.13063846064637
r#.##....#.#@#.p#E..#####0,-295.67616442125245,-305.9351544753911,-303.3723792683618,-291.7701110570732
....#.##.m.#@##....#.#.#.1,-266.9521126910012,-267.1731526336888,-239.91881135119155,-266.84429919293547
....#.##.m.#@##....#.#.#.0,-257.0841674022077,-258.6478581991828,-232.59907156587508,-258.9693064747645
.#.#....#.##@.p#r###...##2,63.52232957026884,142.26818930757176,93.993592632585,1.3919078201331985
.#.#....#.##@mp#r###...##1,-49.266534027569925,-212.630240184306,-167.35704342878313,-147.63226821960626
.#.#....#.##@.p#r###...##1,68.99755624933383,165.7256996821876,89.49041196994335,97.75502386234022
.#.#....#.##@mp#r###...##0,-93.32876411535217,-365.37415554389906,-191.91428893880413,-187.349436453273
.#.#....#.##@.p#r###...##0,-107.99177969647172,-111.12732281213017,-107.26757675157985,-115.88400843095332
.#.#....#.##@mp#r###...##2,80.32669549581793,-32.7694668309428,34.95584433322284,32.9490638347617
....#.##.m.#@##....#.#.#.2,-239.34839260776482,-238.57258923940802,-198.38727624936854,-238.97775176007218
r#.##....#.#@#.p#E..#####2,-192.6437168881027,-223.4292569093903,-244.19547145833502,-222.91920879590924
r#.##....#.#@#.p#E..#####1,-259.2381215552593,-259.6608517124213,-271.1259886086433,-259.72387352090396
#######.#.##@.#..#..#...#0,-179.7638935780565,-177.84989142108464,-180.58583261784236,-177.9540679788343
#######.#.##@.#..#..#...#1,-147.545826417816,-150.99378780395958,-159.55845171915007,-158.82463250389748
#######.#.##@.#..#..#...#2,28.724015941879525,97.66830706182809,51.844422583961936,50.109512062909666
#.#r.#..#..#@.....##...##0,-186.30613572793624,-183.2309417258619,37.73352297543647,-184.92435480245638
...##.#.##.X@####.#######1,0.0,-6.0,0.0,627.000472576478
...##.#.##.X@####.#######0,154.5364825346631,580.990858555573,240.5305109862906,717.6261754071487
.#....#.#...@#.##.m.#r###2,76.17426870406709,0.0,14.009801632500185,12.139440180113777
.#....#.#...@#.##.m.#r###1,-181.71831268911217,-189.2646434960056,-217.6959609486989,-181.69122863140063
.....#..#...@X.#.##r..###1,-2.5,535.5665809913928,151.34167105393482,41.32991799989072
.....#..#...@X.#.##r..###0,-2.5,0.0,-11.953125,-3.75
..#..#.#....@.###..#####r1,-177.5993644919554,-172.60156958290148,-172.286627914484,-160.55619514197713
..#..#.#....@.###..#####r2,-1.886445982667237,-146.00946557780162,-17.315341726045602,57.93142717108786
r#r##....#.#@#.p#E..#####2,-187.01011994159686,-219.4825865600656,-241.94374757031883,-220.0994057739399
r#r##....#.#@#.p#E..#####1,-233.0082194668097,-258.6500620636609,-271.25879066880117,-258.09415349497016
#.##.#r#r##.@..#m#.##p#E.2,-169.33208872466875,-206.81358696771667,-181.69153038630228,-119.1052105840705
r#r##....#.#@#.p#E..#####0,-257.5919544055375,-263.8769564628177,-274.18317374228457,-253.5619829364333
#.##.#r#r##.@..#m#.##p#E.1,-291.9378594162821,-268.85347987771735,-282.2020815732696,-287.5076106573531
.##...####..@...##..p#pm.1,361.10629074778876,446.8757970555532,383.14912409820363,323.2734835627035
.##...####..@...##..p#pm.0,381.481329116481,451.672083771845,354.30613383534694,339.8942769494995
#..#####r#..@m.#..#.pm.X.2,500.8025946890399,415.04251311653013,571.9681280659349,448.582044064436
.##...####..@...##..p#pm.2,185.45234264486282,450.78469845006697,-17.5,-12.59375
#..#####r#..@m.#..#.pm.X.1,501.2446440418542,349.3442582980732,570.6123530571876,445.63832918772994
##.####.#.##@..##.#.##.#E1,-278.1530574419439,-343.4424557004804,-321.4197630707423,-341.761932751922
##.####.#.##@..##.#.##.#E0,-221.5352698924878,-216.44610840575837,-220.9872984800134,-221.253095615892
##.####.#.##@..##.#.##.#E3,-100.72168530804262,-155.31179022836488,-155.30568186864156,-138.24148399003263
#######r####@#.##..####.#2,-131.26307296760632,-149.7983010492924,-112.69622479982743,-150.1773263249973
#######r####@#.##..####.#1,-214.55521112537645,-205.30838636252378,-218.11895781898068,-225.3387135253097
##.####.#.##@..##.#.##.#E2,-152.4441858912326,-256.2582002019851,-240.02438833935767,-199.91821485128887
.....#..#...@X.#.##r..###2,-2.5,366.03634366531264,-6.0,0.0
#..#####r#..@m.#..#.pm.X.0,498.5411784565041,-372.3882388368579,565.4268286581762,447.0230632063058
##.####.#r##@..##m#.##p#E0,-202.09466144128385,-198.21990698989515,-354.32118159712513,-207.76708423014549
##.#r##...##@#.##.#E#####0,-166.99441644222492,-199.81430510387227,-228.53999256084404,-199.2737741103533
#.#....#.##.@p#r####..##.0,2.073696070931299,-53.46028583531921,-1.0041092822378408,27.56197753389246
##.####.#r##@..##m#.##p#E2,-179.19693296669726,-243.72560251708907,-247.14710264210095,-237.87479483171825
##.####.#r##@..##m#.##p#E1,-320.64867221384867,-322.7747728986593,-337.17090846452425,-327.3989764469399
##.#r##...##@#.##.#E#####3,-131.71678871665145,-165.78185765831344,-175.734390837479,-166.55855681248403
##.#r##...##@#.##.#E#####2,-196.7696198890771,-221.27113270826158,-232.9126494426318,-224.53259401497593
##.#r##...##@#.##.#E#####1,-332.7124760577781,-341.70507635708816,-331.83761282975814,-334.818245964024
############@#r##..#..#..2,-9.584916039540559,-2.0723484342341276,44.54332586167892,6.673469694171271
############@#r##..#..#..1,-194.28315368993907,-185.75465126988115,-187.96241609042767,-187.99240689042165
############@#r##..#..#..0,-190.92785247016957,-192.12484476703344,-189.48734822833745,-187.80801200865753
.#..#...###.@#####r#...m.2,-24.992992666253933,-30.0,-39.0,-29.697598552053844
#.##.#.#r##.@..#m#.##p#E.1,-326.62854353728505,-317.7667704513552,-324.9565216614957,-318.94622455453054
#.##.#.#r##.@..#m#.##p#E.0,-190.84689484715736,-207.6435263898187,-191.98439508823594,-198.73430849415544
.#..#...###.@#####r#...m.0,-65.03932812849644,-39.0,-68.23062499999999,-36.4
.#..#...###.@#####r#...m.1,-50.041147896756215,-92.81078865479714,-95.03736027150612,-56.16009596016177
#.##.#.#r##.@..#m#.##p#E.2,-251.3799154700415,-254.4820604994608,-264.2352270701133,-216.691578702749
######.#r.#.@#..#......##0,-189.73678342102448,-196.5502205969872,-161.39153250043364,-188.8979692303526
######.#r.#.@#..#......##1,-153.56192755371248,-187.7304461106518,-148.83556383681858,-187.74374195725974
######.#r.#.@#..#......##2,7.505540250549394,5.22662267021345,123.65124896455656,18.662565339629474
mp#p.####.##@...##.#.####0,161.48198805655852,309.86192985269804,197.07053100026684,198.86649109181866
..##...####.@..#.##.mp#..1,-19.25,-5.5,-16.5,64.76041276872039
###r#...m.#.@#.pm.X.#.##r2,513.0705341936223,570.9398671812096,649.3624774092643,513.6248852615647
###r#...m.#.@#.pm.X.#.##r1,514.9117834793472,565.4935572722761,642.3775790468114,507.24852015968474
###r#...m.#.@#.pm.X.#.##r0,507.0521942414203,567.5828683833288,648.6485064593013,511.6404972069795
...##...##.#@m..#.##.mp#p2,239.1070392215584,330.4189356943509,238.7092315252927,273.6912523696477
.##.mr#.##..@.#m#.#.p#E..2,-235.47923919810077,-239.22959338447333,-226.11579295159407,-200.23288550860553
#.##.#.#r##.@..#.#.##.#E.0,-198.21700435235647,-208.58666174023435,-199.1790863615659,-166.96590500837067
...##...##.#@m..#.##.mp#p1,110.23294895285201,-91.77111565835557,173.47565500174107,131.91303287845886
r.#..#.#....@.###..#####r3,-83.75080078124999,-59.478515625,-86.60795239257811,-63.04245634320008
..#.p#.#....@.###..#####r1,-146.68501462677787,-141.8548770604395,-147.99149248471235,-142.4014890622264
#.##.#.#r##.@..#.#.##.#E.1,-332.4100124318992,-319.13263340926505,-331.92141118116774,-325.6947493751005
..#.p#.#....@.###..#####r2,-0.13017328224823288,-6.859126091734228,-137.20514498482208,58.83671540291569
.##.mr#.##..@.#m#.#.p#E..1,-286.9958128495409,-308.1281397186118,-298.6060516618978,-221.8452851296269
#.##.#.#r##.@..#.#.##.#E.2,-215.91599439102777,-217.1799689759741,-221.12608364826752,-206.31733287611632
#.##.#.#r##.@..#.#.##.#E.3,-165.63378752719268,-185.26116419456633,-166.20512879330875,-133.14847135048086
.#.m..#.##.m@#p#####.##..2,237.4971164233154,185.41034390663214,186.78889077199378,-89.5338240200857
.#.m..#.##.m@#p#####.##..3,-21.53125,78.68287049375601,83.6731579104235,134.61420405552528
##m..##.####@#r##...##.#.0,-299.57415206525343,-308.7616736832336,-270.02317138884916,-308.04155183848025
##m..##.####@#r##...##.#.3,-70.9006596141227,-117.69023347875505,-133.6163108258424,-117.23542885105371
##m..##.####@#r##...##.#.2,-150.96897157963718,-215.58909393547708,-209.1219976421797,-217.38825536044192
##m..##.####@#r##...##.#.1,-330.42196602438173,-330.4517277982585,-331.7814882586721,-336.76530373252695
.#.m..#.##.m@#p#####.##..1,-76.99854125667875,-85.0825931068791,-170.40048179082928,-152.56664588830466
..#p.####.##@...##.#.####1,-0.07346035769393389,54.07239693772584,-28.11875,2.0549627794239096
..#p.####.##@...##.#.####0,23.138631939348215,398.0040547191047,335.8445977018914,335.8784526401131
...##...##.#@m..#.##.mp#p0,-11.386756051342973,-372.8478166794827,34.46406706993392,-15.381833367039512
#.#....#.##.@p#.####..##.0,-1.1804681765287022,118.6857234032481,-22.5,52.21647366231638
############@#.##..#..#..0,-180.89455100420946,-182.0729651144619,-178.8576507238579,-178.432470310573
############@#.##..#..#..1,-152.44595527786356,-147.00214490395206,-148.16776307679726,-158.1216293966778
############@#.##..#..#..2,20.08480087149966,18.747022722478007,62.48988950063914,19.478073761495565
#.#......###@.#####r....m0,-36.154697016415845,-50.254999999999995,-36.8125,-44.275
#.#......###@.#####r....m1,-12.937530718327565,-80.3887784392167,-55.96496309260414,-62.0730530935177
#.#......###@.#####r....m2,-124.21833285225838,-38.39641914760726,-23.188463119037053,-23.002444377166977
.#.#....#.##@..#.###...##1,-158.77765664543392,-117.12126312450408,-173.5497749821002,-176.2588846268497
.#.#....#.##@..#.###...##2,62.9081904078789,107.16173439329737,36.56319640868257,51.36900068837776
