key,a_1,a_2,a_3,a_4
..p#..#.....@........###p1,-116.78056488869453,-135.71001875394936,-101.87561796933016,-96.80554224489293
..p#..#.....@........###p0,-132.47301974477915,-59.3878125,-87.00957571949695,-49.74630988407136
..p#..#.....@........###.3,-71.60209762094422,-64.07649835378399,-8.876719179995435,-9.199876073231355
..p#..#.....@........###.2,-87.28410035984737,-87.15303166276064,-57.373080007077384,-37.00320822676869
..p#..#.....@........###.1,0.0,-36.188203125,-14.5,-74.95580891732027
..p#..#.....@........###p3,0.0,-16.5,-34.11735076957237,0.0
#.###.....#.@#.#.........0,-137.49425575863268,-140.94864225114148,-117.86177259365166,-140.90354987341362
#.###.....#.@#.#.........1,-189.66841457750536,-184.9771742060315,-183.28062334179708,-183.07243627835683
#.###.....#.@#.#.........2,-157.8728187568931,-161.19912434123717,-154.64297381549886,-158.4619891871437
#.###.....#.@#.#.........3,-37.62611868502904,-138.3065142483399,20.737031730366397,23.789356780571595
##.#.##...##@.#r###...##.0,-212.29592507107944,-211.76811434138028,-234.4987874148933,-238.79808042521617
...m.#..#.#.@........#.##1,-36.64375,-49.2240625,-30.01734396530022,0.7586044672446022
##.#.##...##@.#r###...##.1,-224.5130460963382,-222.88726388648394,-250.60954634016517,-249.0355714652922
...m.#..#.#.@........#.##2,-141.78428990036892,-132.11719269660588,-146.25151666889246,-16.18687073121746
##.#.##...##@.#r###...##.2,-207.3704660419225,-224.07194822877526,-230.91079515718076,-231.07024643585032
##.#.##...##@.#r###...##.3,-171.00266644088265,-160.86949988495638,-186.818329005394,-187.99826363001233
...m.#..#.#.@........#.##3,-6.702418878114429,-4.866577280791076,60.10284910825441,55.87847494263578
...#.##...#.@.###...#####1,-73.30506509490044,-72.34887802410842,-71.73930675544437,-76.03908190874122
...#.##...#.@.###...#####2,162.62982465734672,168.1304903758852,111.05717203864926,90.33641759487728
...#.##...#.@.###...#####3,0.0,-16.625,-11.5,-17.25
..mp#..#....@.......#r###0,-118.14496960605521,-110.86612646180411,-122.02479144187376,-108.7565766861733
..mp#..#....@.......#r###1,-189.2278073362198,-179.5498274529072,-178.1673787473143,-178.00140197350586
..mp#..#....@.......#r###2,-114.57240322943838,-124.2999870031527,-100.15979356181268,-76.69434540307313
#.#####mX#..@####.####.##2,465.48301072795255,554.069653401489,475.9417105314666,489.8421022827815
..mp#..#....@.......#r###3,-7.657159206449787,-34.94897536657224,33.50576782416418,37.58477017323142
..#.#.###m..@..m###m####r3,316.94025438827003,515.4290044095669,322.43197932889257,328.5850748937334
#.#####mX#..@####.####.##0,-327.44936444274015,-68.48016755510201,-60.52631909795136,-71.28537045493505
#.#####mX#..@####.####.##1,-310.4629544521889,-60.860544612226484,-51.73884197937152,-59.16227462368589
.####m####..@p#..#.......3,-74.18206427658316,-90.26802426036767,-74.43324752884998,-36.17041640022924
..#.#.###m..@..m###m####r1,-43.37234654194075,335.1689082216933,-39.5665812502025,-40.73634584395116
.##.#..#..#.@.#pm.###....0,-119.59805511329122,-92.51854220262385,-116.94038545062224,-118.53392679675594
.####m####..@p#..#.......1,-160.42601076440715,-153.238862356399,-156.9366984468836,-155.62653587338986
.##.#..#..#.@.#pm.###....1,-82.75646314299703,-76.74822963783964,-83.12995801634737,-83.53233491143624
..#.#.###m..@..m###m####r2,436.2027200965939,505.41621762740243,435.43107339256596,386.7320058764146
.####m####..@p#..#.......2,-145.60376414833013,-158.2743248412438,-114.72990276093552,-77.5746000445157
.##.#..#..#.@.#pm.###....2,26.428237950946404,93.82272292847246,82.76150453704196,-5.423324924772809
r.####m###..@m.#..#.#....3,-43.30124455155908,-92.04094937341418,-6.042856385526489,-11.430179831676082
r.####m###..@m.#..#.#....2,-48.5,-119.31348351829254,-43.58260844525132,-52.6253457208844
.####m####..@p#..#.......0,-123.96356425398736,-116.13583365553815,-122.66084331310273,-101.60973313713075
..#.#.###m..@..m###m####r0,-88.27075067347913,-60.554575953058176,-86.342060106421,-76.33549032687
r.####.###..@mp#..#.#....0,-145.1151279727617,-328.481852293619,-129.29470147273088,-142.69237952394832
####...p#..#@............0,-121.66426363981728,-93.56372705078124,-49.69025,-81.9497859375
r.####.###..@mp#..#.#....2,-132.77100028808758,-171.20667290802328,-151.73051552780817,-91.81836464311633
r###...##...@#.##...#pm.#0,-131.2766665411889,-129.82689059043474,-113.95889721805028,-122.03897002940255
####...p#..#@............1,-102.64021894797614,-143.3305680255313,-109.76851691254252,-130.46892151859123
r.####.###..@mp#..#.#....1,-201.58908002895024,-229.05913926988327,-198.56728876140545,-200.5510742688177
####...p#..#@............2,-96.67322411090524,-112.94556898301758,-61.859681067853586,-95.32579806709556
####...p#..#@............3,-83.5298951624524,-99.19929214171869,-42.05553172497902,-80.37886912180221
r.####.###..@mp#..#.#....3,-43.61207413691744,-108.68399508352474,-2.880606711598693,-12.279115217845352
###.#..#.##.@.#....#....#2,-126.21922331956603,-137.76830935342372,-99.6755065296941,-94.52519845941075
###.#..#.##.@.#....#....#3,-104.26248341537942,-122.72848411724294,-69.30316886799056,-68.14840854386495
###.#..#.##.@.#....#....#0,-38.5,-143.0043185724083,-63.8613889013899,-52.640625
p.#..##..###@##r#......##2,218.00371635071377,271.35998487057867,337.37319104298604,266.66723009597445
.mp#r.#.....@.......r###.3,-65.99571783530448,-64.04381558201334,-8.63564756707119,-9.49652324331357
###.#..#.##.@.#....#....#1,-158.65570684243733,-167.0180633869184,-126.5024796068131,-132.77201055743706
p.#..##..###@##r#......##1,-81.22872255984169,-82.49908506124363,-61.61316799326988,-82.57513988254033
.mp#r.#.....@.......r###.2,-100.14189476653516,-85.89514562085218,-33.115522648428325,-41.567468846378155
p.#..##..###@##r#......##0,-101.32775360597739,-101.31467820916541,-76.732270307782,-109.46043328870968
..#..##..###@##.#......##0,-23.975963504914414,-26.063341143004394,3.4378997506480324,-30.25070074129073
..#..##..###@##.#......##1,-119.04792389200233,-124.06489746625013,-91.35518800267539,-125.21644996524299
.mp#r.#.....@.......r###p1,-173.3081780276835,-175.78812753742574,-177.5580439810368,-177.10274419764875
.mp#r.#.....@.......r###p0,-91.92349279687816,-98.9158947689009,-103.39194891455804,-117.04132767902487
..#..##..###@##.#......##2,237.75927569554895,270.64183649497943,322.1932144567185,276.0284986088527
.mp#r.#.....@.......r###.1,0.0,-28.70625,0.0,0.0
.mp#r.#.....@.......r###p3,-155.63084374461172,-65.98965330951745,-9.752265800712248,-4.586393236905185
.mp#r.#.....@.......r###p2,-102.96530153753832,-125.53130457356355,-135.47065853613077,-128.08178045454258
#..##.#.##..@...#..#.#...3,-37.786531132453,-38.821016427681755,23.994926791809654,-38.40349913355497
#.#####mX#..@####m####r##0,-322.8312776225962,-87.27589717954378,-325.907733745434,-60.52648879995259
#..##.#.##..@...#..#.#...1,-187.31356892975833,-187.4265114297981,-187.49985321165715,-183.14204437906056
#..##.#.##..@...#..#.#...2,-166.95977429317736,-187.5907387033819,-133.32764478093074,-162.16967849072347
#.#####mX#..@####m####r##2,639.3144410445022,558.381582800579,-56.04869384012264,505.1561833082228
#..##.#.##..@...#..#.#...0,-175.2085786997484,-161.82991681351047,-146.37880359871275,-176.968730222324
#.#####mX#..@####m####r##1,610.945444427431,-40.828801610254956,-194.28990825714158,95.47208193416945
#.#####mX#..@####m####r##3,645.8577538836073,301.3900935203187,394.955813719489,172.71015604181076
p#r##...##..@##...####p##2,-141.14988390948923,-126.59608397626093,-107.237191544518,-115.66438245619472
p#r##...##..@##...####p##1,-161.2548270259757,-167.94787873031294,-164.62681692040968,-163.3373434200771
p#r##...##..@##...####p##0,-98.23265523626971,-131.9583381792607,-141.71484136799177,-132.4660725387724
r###...##...@#.##...#pm.#1,-147.1952448402323,-145.80097532572125,-130.26281855039264,-143.67396745621858
r###...##...@#.##...#pm.#2,-22.90854230585841,-18.99678259229602,4.403379914841188,-111.91740925615008
####r..p#r.#@............3,-88.6071575868477,-93.48769369416036,-35.18107859877684,-74.14859395652802
.##.#..#..#.@.#p..###....2,29.680235791581545,109.28941287018121,40.085748146185324,-10.271411515891185
.##.#..#..#.@.#p..###....1,99.25883379687559,133.69513322188666,77.5361075417371,80.57740764547566
#...#p..###.@..##########0,-61.59849641472028,-63.37410324824085,-71.97470334257679,-55.95571800247105
####r..p#r.#@............2,-87.52312110566588,-115.48954567985055,-91.25954698962707,-101.33328944962977
...##m.###..@.###########0,-122.04666512939463,-124.62997493547672,-131.1456529106352,-122.45128194746022
..#..#...#p.@###....#####0,-57.22376628382424,-56.31430474041099,-56.24188493023344,-58.77866256214597
..#..#...#p.@###....#####1,105.17173139824611,69.42688040439324,54.860207997776165,90.24169408903569
..#..#...#p.@###....#####2,69.5966626352677,22.994898805358623,-14.015906310923997,55.739644013975635
#...#p..###.@..##########1,74.5053594194659,19.72478762190999,43.833248685508764,64.27200764970728
.##.#..#..#.@.#p..###....0,-62.04755104778613,-56.75752637673618,-55.35532143123504,-54.41689735674478
####r..p#r.#@............1,-145.82475928271614,-142.51913171506993,-134.97944900077405,-132.7988793065257
#...#p..###.@..##########2,28.932928171094026,41.72711560418291,5.935413198303406,13.940414131603188
####r..p#r.#@............0,-139.18760838351704,-123.1727073603498,-139.68759581129012,-149.35029457439302
p#r##...##..@##...####p##3,-121.00190565003409,-101.2860901226517,-71.82109729376987,-65.46131590716085
..#...#...#.@#.#.####....0,-105.1301790859795,-113.58679712545009,-115.27424237682686,-101.78040081995404
.#..#.#...#.@..m.#.#.###m3,49.42190871967843,57.90582559679305,88.93489741624954,143.269095311191
